NN_0,NN_1,NN_2,NN_3,NN_4
0.036309157,0.003927507,0.017186733,0.93891484,0.0036617608
0.009493576,0.5134304,0.0021018886,3.5869182e-06,0.4749705
0.0023128034,0.8390308,8.229737e-06,1.9913782e-06,0.15864623
0.15806319,0.00081299007,0.09904952,0.0012150471,0.74085927
0.46665147,0.24366547,0.23203404,0.0028271195,0.0548219
0.982958,0.0010777847,0.003938592,0.00013048206,0.011895153
0.33615524,0.11872386,0.0046789614,7.191124e-05,0.54037005
0.23091374,0.00020213595,0.00057365734,0.031909738,0.7364007
0.063387774,0.3499453,0.0014738792,1.4385483e-05,0.5851787
0.29147586,0.26834917,0.17607036,0.2475872,0.016517423
0.6276861,0.014547391,0.000106007035,1.6183207e-06,0.35765886
0.7061008,0.24584213,0.024525907,0.015698463,0.007832618
0.19409691,0.037153505,0.620546,0.0023703326,0.14583324
0.13154566,0.0031060071,0.010626781,0.31341413,0.5413074
0.0054890765,0.48396638,0.0039350656,3.6202397e-05,0.5065733
0.45135906,0.000121796984,0.035491776,0.0066355667,0.5063918
0.0045753643,0.35369313,0.0062078875,4.9969713e-06,0.6355186
0.4306551,0.38676906,0.16131598,0.0031355955,0.018124364
0.045836322,0.017442513,0.014274235,0.6030211,0.31942588
0.096231416,1.4650465e-05,0.1856936,0.00020910517,0.7178511
0.0057003866,0.66586345,0.005396267,0.00023028537,0.3228096
0.37539318,0.4079662,0.120044164,0.067976326,0.028620182
0.45494732,0.32726184,0.16067828,0.03283335,0.024279311
0.31560782,0.00048697973,0.11075481,0.011887229,0.5612632
0.23122346,0.00056097336,0.07976701,0.05447361,0.63397497
0.25373074,0.2399254,0.27861512,0.16340551,0.064323194
0.0775158,0.043850537,0.059215195,0.80170715,0.017711302
0.3843766,0.2585403,0.2707162,0.0034410583,0.08292586
0.16288857,0.34856474,0.23906922,0.2423104,0.007167019
0.008521664,0.4911517,2.0321293e-05,3.4873754e-06,0.50030285
0.7142168,0.0021592677,0.021881998,0.2589944,0.002747477
0.015032191,0.63806564,0.003217517,0.00016921353,0.34351543
0.5445746,0.1626669,0.27434927,0.0042765364,0.014132683
0.3697584,0.09432593,0.39127368,0.117371745,0.027270246
0.015994206,0.07641509,0.49497572,0.016564688,0.39605024
0.39158806,0.14596236,0.32531258,0.0034308285,0.13370617
0.011451228,0.57287306,0.0028179141,0.00021768537,0.41264
0.37724245,0.4333305,0.15592384,0.005144067,0.028359098
0.50739974,0.3062867,0.1303457,0.019955989,0.036011897
0.50311846,0.37240714,0.102352045,0.0067253932,0.015396971
0.020754013,0.0018560834,0.0018298413,0.97403777,0.0015222974
0.051744774,0.019727875,0.01512634,0.62852734,0.2848737
0.024518007,0.0073491596,0.0051828534,0.8851931,0.07775685
0.043530077,0.016212748,0.010934915,0.64544815,0.2838741
0.9774444,0.007467126,0.01026472,0.0019415298,0.002882093
0.28387317,0.38622344,0.051773712,0.015506891,0.26262277
0.21384452,1.590559e-05,0.21675524,0.00010355164,0.5692808
0.24953623,0.24361123,0.28931957,0.14352794,0.074005045
0.51587194,0.23920658,0.22430706,0.0014857973,0.019128544
0.8580201,0.011059545,0.00015039546,4.621875e-06,0.13076536
0.26636395,0.09244495,0.55341434,0.048695613,0.039081138
0.017916398,0.38063574,0.004174054,1.2037773e-05,0.5972618
0.634749,0.0016946868,0.0007676936,0.00046565768,0.3623229
0.06553455,0.01951705,0.010729804,0.56805694,0.33616164
0.30838206,0.20143169,0.4215486,0.0014049427,0.06723267
0.18638949,0.01627597,3.6359223e-05,2.75451e-05,0.7972706
0.21723199,0.2649201,0.009123782,6.265802e-05,0.5086615
0.064577065,0.028550707,0.09687398,0.18355577,0.62644243
0.5180699,0.26942953,0.15377124,0.02459608,0.034133174
0.067148104,0.03275879,0.4956806,0.013008182,0.3914043
0.21977992,0.11045677,0.5285936,0.00065697345,0.14051269
0.12302493,0.0003360638,0.006458665,0.126644,0.7435364
0.50783217,0.30795294,0.046034306,0.000309961,0.13787062
0.062473994,0.019763352,0.014858213,0.4487361,0.4541683
0.0007596217,0.7100236,5.413463e-06,2.4347692e-06,0.28920892
0.046943203,0.023744948,0.048198458,0.26730272,0.6138107
0.073580936,0.016931623,0.5345657,0.0016011897,0.37332052
0.009544135,0.6135164,0.001307069,2.9831194e-06,0.37562948
0.010753899,0.5412417,0.0021814525,3.427824e-05,0.44578865
0.27598578,0.04908525,0.13694826,0.49848357,0.039497122
0.14826332,6.474881e-05,0.0048708874,0.0094705,0.8373305
0.44736063,0.0005596351,0.056876265,0.0018688613,0.49333453
0.005904908,0.54501075,0.0030333197,0.0002591112,0.44579196
0.23257211,0.3535543,0.3115023,0.064776115,0.037595194
0.31578073,0.0011619257,0.07388859,0.052556694,0.556612
0.02985722,0.035331838,0.47490588,0.00045424904,0.45945084
0.05471117,0.018004095,0.011853128,0.60132617,0.31410542
0.46756715,0.07990148,0.35764194,0.022716295,0.07217313
0.8598212,0.002680049,0.016408088,0.002427495,0.11866327
0.47552,0.0026680373,0.0013567603,2.8860823e-06,0.52045226
0.013147792,0.73484457,0.0030998134,2.0698893e-05,0.2488872
0.24787787,0.028728064,7.5888674e-05,2.4930039e-06,0.72331566
0.033489868,0.09272587,0.6470703,0.0013630223,0.22535099
0.0043339524,0.014167371,0.049611915,0.0039490396,0.9279378
0.18311463,0.34690353,0.28861496,0.09839309,0.08297381
0.1079162,0.0013300865,0.0036754278,0.8787359,0.008342438
0.24557756,0.0021336812,0.12402681,0.003408675,0.62485325
0.036971137,0.010575206,0.008941085,0.80492073,0.13859187
0.34540612,0.00015163945,0.020585416,0.032827627,0.6010292
0.22778112,0.18536325,0.10086392,0.42084503,0.065146655
0.43336204,0.00039650928,0.045342788,0.016077694,0.50482094
0.026735708,0.035274018,0.08656112,0.061265964,0.7901632
0.5164178,0.33094573,0.08956928,0.012687774,0.050379414
0.4866573,0.00019243306,0.061094973,0.0007320745,0.45132327
0.43284667,0.43121228,0.11394417,0.0020736996,0.019923221
0.04424514,0.023578627,0.026995402,0.5392906,0.36589023
0.46070957,0.2981438,0.16964073,0.0009541438,0.07055178
0.04619178,0.011458947,0.0091711795,0.76644933,0.16672881
0.47696286,0.1400692,0.33420518,0.025225304,0.0235374
0.031070484,0.009330168,0.005362885,0.84132284,0.11291357
0.79981375,0.0007767426,0.090386875,0.01786474,0.09115784
0.67068475,0.1224755,0.17914404,0.0015546257,0.026141021
0.0024928711,0.85616416,9.065374e-06,2.4888564e-06,0.14133151
0.3964034,0.00026741766,0.05139495,0.012221372,0.53971285
0.39193946,0.0006550618,0.03374702,0.003337928,0.57032055
0.0070123794,0.56619483,0.0014441737,2.872744e-05,0.42531985
0.71652156,0.23895122,0.030052453,0.006845101,0.007629743
0.0057666064,0.64460456,1.5994003e-05,2.3642867e-06,0.34961048
0.38284054,0.12272496,0.3543145,0.078117736,0.062002238
0.29339784,0.42106166,0.21483913,0.04356424,0.027137151
0.22140631,0.14933874,0.08657297,0.50041,0.04227191
0.47522873,0.35855427,0.047979023,0.00041650742,0.11782148
0.29809368,0.48593014,0.11558994,0.06342992,0.03695626
0.3742439,0.47148022,0.074444264,0.03159565,0.048236083
0.033271354,0.00201671,0.0028039995,0.9583805,0.0035274047
0.0815975,0.018867558,0.008281873,0.5994786,0.29177454
0.0052339863,0.32009605,0.004869673,3.319134e-06,0.669797
0.0014734289,0.31664434,1.1494842e-05,3.975444e-06,0.68186677
0.46881437,0.42946762,0.056002274,0.0039957995,0.04171992
0.013540305,0.39816886,0.0016107374,5.672421e-07,0.5866796
0.0016055014,0.8553143,9.113281e-06,1.0063959e-05,0.14306095
0.021141797,0.3696897,0.0033345134,7.504146e-06,0.6058264
0.02108901,0.03323711,0.15381756,0.021423167,0.7704332
0.04601088,0.024840852,0.018989492,0.52756876,0.38259006
0.049034603,0.024221335,0.019502897,0.2265508,0.68069035
0.061678927,0.01795445,0.010544198,0.59907246,0.31074992
0.0854896,0.03712626,0.025309116,0.8433035,0.008771451
0.005714015,0.55369174,0.002393164,0.00021094628,0.43799013
0.4822829,0.100775726,0.38830334,0.0026657437,0.025972214
0.2561304,0.17784442,0.49363452,0.015145315,0.05724532
0.41816744,0.00063419645,0.10520612,0.0009602945,0.47503182
0.5334116,0.0190802,0.39601725,0.006349676,0.045141224
0.27048272,0.18413262,0.13394779,0.3938284,0.017608425
0.0021383378,0.8694231,1.0739048e-05,4.085228e-06,0.1284238
0.32061726,0.40196455,0.12844308,0.11980316,0.029171895
0.014830426,0.66010296,0.0038726476,6.6020286e-05,0.321128
0.023514215,0.0009036949,0.0012716878,0.972704,0.001606456
0.53498447,0.29132867,0.01166537,0.00063011894,0.16139135
0.4150448,0.057725333,0.00011685344,6.1126702e-06,0.5271069
0.017117906,0.68669057,0.0035249868,9.6786425e-05,0.29256973
0.14694904,6.1811705e-05,2.804769e-06,3.5240497e-08,0.8529863
0.26374078,0.0334795,0.07408558,0.14718685,0.48150727
0.35338706,0.48864013,0.09152133,0.02266133,0.043790154
0.19150326,0.00041269872,0.002256168,5.7154364e-05,0.80577075
0.0037577813,0.545452,0.001988492,6.6528964e-06,0.4487951
0.8835039,0.0019646294,8.487842e-05,2.6365153e-06,0.11444393
0.11036306,0.001035967,0.0049215714,0.8712046,0.012474793
0.39793482,0.22463036,0.36068773,0.0071991216,0.009547964
0.03599477,0.12566897,0.58502144,0.007252545,0.24606231
0.0011846765,0.6936982,5.600564e-06,3.7934653e-06,0.3051077
0.59712446,0.00092192506,0.0052382657,0.001175996,0.3955394
0.002670835,0.049630243,0.08378891,0.0003153902,0.86359465
0.05186464,0.017752813,0.01877138,0.6709859,0.24062526
0.0012985945,0.38924184,0.0016458945,1.9730126e-06,0.6078117
0.051588267,0.58209014,0.0025504923,5.621519e-05,0.36371493
0.25804418,0.119215496,0.48646048,0.0028745402,0.13340528
0.035746027,0.0017559747,0.0031855172,0.95611066,0.0032018975
0.0010598397,0.19988662,3.5717694e-06,3.0954587e-05,0.7990191
0.028977862,0.0018226762,0.0021129153,0.9639315,0.0031549865
0.06653088,0.022348125,0.014077738,0.4028756,0.49416763
0.19116633,0.06920406,0.6524386,0.006052108,0.08113895
0.46708587,0.106535085,0.3633473,0.03814181,0.024889976
0.23735781,0.22201121,0.18729828,0.2716246,0.08170807
0.0035463737,0.65189475,0.0032463553,0.00014114898,0.34117144
0.36807463,0.00016208392,0.14650501,0.005467068,0.47979113
0.29595366,0.0016719635,0.04321813,0.09375505,0.5654012
0.0044723703,0.7460007,1.6065223e-05,5.3638637e-06,0.24950548
0.4835171,0.30548802,0.09970406,0.09177517,0.019515622
0.3522519,0.00014276581,0.28083208,0.00016673833,0.3666065
0.18548591,0.25082895,0.21508808,0.3264093,0.022187691
0.02556895,0.0027773078,0.004766295,0.9630119,0.0038754877
0.9369278,0.0039530653,0.017318128,0.0015130059,0.04028798
0.50790936,0.24239674,0.13873886,0.0085831005,0.10237186
0.33737457,0.4364346,0.16193737,0.01803635,0.046217177
0.3969168,0.2990377,0.14412753,0.06723892,0.09267901
0.436686,0.33316845,0.08421168,0.020353308,0.12558062
0.4514137,0.019437155,0.34250233,0.10662464,0.08002226
0.005587776,0.5374461,0.0029831259,2.763318e-05,0.45395538
0.26659676,0.08924501,0.31256515,0.24559325,0.085999824
0.056270957,0.0110645555,0.015117807,0.9067893,0.0107574
0.39910313,0.008480634,0.07227878,0.5063439,0.013793524
0.06763043,0.12516725,0.008668551,1.1088402e-05,0.7985228
0.040497854,0.07247054,0.19539878,0.011404611,0.6802281
0.34457836,0.47080153,0.11475713,0.022324745,0.047538176
0.2043076,0.09237831,0.107075624,0.5765269,0.01971164
0.4331364,0.34021667,0.120969795,0.057241082,0.04843599
0.0016859848,0.7845821,7.2731386e-06,7.654943e-06,0.21371701
0.0014017443,0.8290572,6.523321e-06,1.09637085e-05,0.16952355
0.37354738,8.797682e-05,0.01011633,9.370323e-06,0.616239
0.43911055,0.43780252,0.106855765,0.0013799145,0.014851195
0.41358936,0.23823814,0.04083996,0.2700397,0.03729289
0.43761858,0.41146424,0.11749053,0.0033182998,0.030108355
0.61547524,0.1745004,0.18912672,0.005907708,0.01498995
0.6549374,0.17979965,0.12514384,0.005045994,0.03507305
0.08151195,0.0193008,0.037718166,0.84473294,0.01673617
0.13725841,0.0005264597,0.0040094876,0.11050004,0.74770564
0.028776515,0.0023201571,0.0023884252,0.96174455,0.0047704284
0.4649556,0.46480712,0.05041344,0.010724358,0.009099381
0.0022307632,0.57576364,8.116257e-06,7.4516794e-07,0.4219967
0.42957655,0.44809225,0.10583853,0.003072643,0.013420037
0.0034944024,0.56206244,0.00239824,0.000106282154,0.4319386
0.03943816,0.028319756,0.022035915,0.0708349,0.8393713
0.48848766,0.0006523915,0.11103927,0.002363578,0.39745706
0.005263448,0.7814452,1.8441953e-05,1.3681887e-05,0.21325922
0.3899369,0.3486956,0.16750449,0.028630955,0.06523202
0.013850205,0.372468,0.0087139495,1.9608349e-06,0.60496587
0.5512577,0.36858323,0.03557302,0.0148867,0.029699398
0.06098412,0.019621825,0.018229058,0.4780629,0.4231021
0.5641369,0.24821553,0.17560925,0.0027293914,0.009308844
0.44393292,0.45055056,0.087042324,0.0045336913,0.01394045
0.036917627,0.0005391833,0.00050058967,0.96113837,0.0009041781
0.052223008,0.0065061576,0.043048102,0.8857561,0.012466692
0.04464412,0.0055804914,0.013443809,0.9324146,0.0039169816
0.028793162,0.055944666,0.24239598,0.22559051,0.44727564
0.7470077,0.019011244,0.022980958,0.19264852,0.018351596
0.17033504,1.0488005e-05,0.08208224,0.0014873105,0.74608487
0.027608236,0.00061943766,0.00070001197,0.97042346,0.00064881635
0.0018421588,0.83355814,1.0201542e-05,7.4949708e-06,0.1645821
0.10437259,0.0004927025,0.0068684393,0.16247877,0.72578746
0.034605045,0.0018723632,0.0034627574,0.95540863,0.004651123
0.06440981,0.0031024283,0.011243256,0.9112911,0.009953389
0.5408583,0.21312356,0.10638304,0.0022901357,0.13734499
0.094239466,0.013731438,0.0002561664,5.57752e-05,0.89171714
0.79254127,0.014212957,0.00011841793,1.6536882e-05,0.19311085
0.046699908,0.0313761,0.02221527,0.3532364,0.5464723
0.028264012,0.0037810192,0.017375315,0.9481993,0.0023804202
0.008529004,0.64620143,0.006053959,9.205272e-06,0.3392064
0.15534225,0.055057295,0.6651523,0.013923131,0.11052502
0.71697396,0.00080922217,0.0008071265,0.00034334033,0.28106636
0.2617037,0.3601996,0.25278753,0.091784365,0.033524714
0.9702392,0.0028256862,0.0048113987,0.010983528,0.01114019
0.35473293,0.00030135605,0.062406518,0.0291401,0.55341905
0.5028064,0.14565587,0.2789737,0.021771288,0.050792634
0.038444605,0.0015543172,0.002197944,0.9551178,0.002685326
0.5367883,0.1604364,0.21963714,0.063179456,0.019958703
0.4613741,0.12911877,0.39803246,0.0007162094,0.010758449
0.055360798,0.020146076,0.5852397,0.003796404,0.335457
0.01588301,0.068045884,0.34048647,0.007070023,0.5685146
0.67420834,0.0010882404,3.5254212e-05,1.0322406e-06,0.32466713
0.018639533,0.7179259,4.3686734e-05,2.1711727e-05,0.2633691
0.07455868,0.044652797,0.077464886,0.795244,0.008079601
0.025834171,0.0023429294,0.0017321237,0.96896803,0.0011227479
0.012278664,0.01720091,0.040983986,0.016661821,0.9128747
0.026301954,0.0017718738,0.0014271289,0.9683976,0.0021013229
0.049541157,0.00238786,0.009100712,0.9299163,0.009053982
0.0044629574,0.47439936,1.3758646e-05,2.7450037e-06,0.5211212
0.0081571555,0.5262326,0.0039276956,1.2448636e-06,0.4616813
0.33569443,0.40124053,0.107002,0.013080441,0.14298256
0.18488401,0.0068852515,0.034975678,0.24246892,0.5307861
0.5106904,0.35306022,0.11567177,0.011399575,0.009178068
0.011500431,0.67021257,0.003472023,5.929217e-06,0.31480905
0.037519272,0.014346907,0.009226906,0.73487103,0.2040359
0.0056869867,0.644832,1.6343756e-05,1.6913102e-05,0.34944773
0.3239545,0.24808303,0.38050517,0.0076584886,0.039798807
0.20736732,0.13558343,0.10809247,0.5025217,0.04643509
0.019231847,0.5424966,0.0035411518,1.8934077e-05,0.43471146
0.40785185,0.45211515,0.114898264,0.0052334126,0.019901296
0.023851827,0.026588323,0.7400392,0.0037390932,0.20578149
0.67222756,0.14660324,0.1679356,0.0028581985,0.010375404
0.0016268505,0.5686163,7.4168984e-06,4.86879e-06,0.42974454
0.036748905,0.0091643995,0.0076430873,0.8265304,0.11991327
0.2738122,9.328689e-05,0.41357306,0.00080957206,0.3117119
0.39563212,0.011527433,0.034001365,0.55527514,0.0035639387
0.26068076,0.0005355473,0.014982058,0.09968038,0.62412125
